customer_id,segment,interval,score,duration,promo,robocats
cst_4677776657,Segment 0,После внедрения роботов,5,0.31,1,0
cst_0744873115,Segment 0,После внедрения роботов,10,0.23,1,0
cst_0835650527,Segment 0,После внедрения роботов,8,0.51,1,0
cst_4483683398,Segment 0,После внедрения роботов,10,0.51,1,0
cst_8702757075,Segment 0,После внедрения роботов,8,0.01,1,0
cst_1297510720,Segment 0,После внедрения роботов,10,0.41,1,0
cst_2207731270,Segment 0,После внедрения роботов,10,0.27,1,0
cst_0816042714,Segment 0,После внедрения роботов,10,1.85,1,0
cst_0705285425,Segment 0,После внедрения роботов,10,0.09,1,0
cst_0787725160,Segment 0,После внедрения роботов,10,0.42,1,0
cst_5071363318,Segment 0,После внедрения роботов,10,0.17,1,0
cst_4027630560,Segment 0,После внедрения роботов,10,0.4,1,0
cst_6457639839,Segment 0,После внедрения роботов,3,0.38,1,0
cst_1949739193,Segment 0,После внедрения роботов,8,1.1,1,0
cst_2900874207,Segment 0,После внедрения роботов,4,0.17,0,0
cst_3156829726,Segment 0,После внедрения роботов,10,0.68,1,0
cst_5355263838,Segment 0,После внедрения роботов,6,0.37,1,0
cst_4955335314,Segment 0,После внедрения роботов,7,0.59,1,0
cst_8430645348,Segment 0,После внедрения роботов,5,0.06,1,0
cst_8034028169,Segment 0,После внедрения роботов,8,0.61,1,0
cst_5862906763,Segment 0,После внедрения роботов,8,0.21,1,0
cst_5670927795,Segment 0,После внедрения роботов,10,0.7,1,0
cst_2572601116,Segment 0,После внедрения роботов,7,2.04,1,0
cst_6464811959,Segment 0,После внедрения роботов,5,0.64,1,0
cst_4372662480,Segment 0,После внедрения роботов,10,0.5,1,0
cst_6288985929,Segment 0,После внедрения роботов,10,0.03,1,0
cst_7850450457,Segment 0,После внедрения роботов,7,0.2,1,0
cst_5873532613,Segment 0,После внедрения роботов,10,0.91,1,0
cst_6960520848,Segment 0,После внедрения роботов,10,0.08,1,0
cst_7267686542,Segment 0,После внедрения роботов,7,0.22,1,0
cst_5248458005,Segment 0,После внедрения роботов,8,0.06,1,0
cst_5403592643,Segment 0,После внедрения роботов,9,0.31,0,0
cst_1622071813,Segment 0,После внедрения роботов,10,0.28,1,0
cst_2122481993,Segment 0,После внедрения роботов,4,0.15,1,0
cst_2018857720,Segment 0,После внедрения роботов,10,0.2,1,0
cst_7217046961,Segment 0,После внедрения роботов,10,0.29,1,0
cst_5490841130,Segment 0,После внедрения роботов,10,0.4,0,0
cst_0936597614,Segment 0,После внедрения роботов,9,0.47,1,0
cst_8783532628,Segment 0,После внедрения роботов,3,0.39,1,0
cst_4533897617,Segment 0,После внедрения роботов,8,0.65,1,0
cst_0038969763,Segment 0,После внедрения роботов,10,0.14,1,0
cst_1185459118,Segment 0,После внедрения роботов,7,0.09,1,0
cst_6395010526,Segment 0,После внедрения роботов,6,0.19,1,0
cst_9559422632,Segment 0,После внедрения роботов,7,0.86,1,0
cst_0125441022,Segment 0,После внедрения роботов,10,0.27,1,0
cst_0574875710,Segment 0,После внедрения роботов,10,0.17,1,0
cst_6340634968,Segment 0,После внедрения роботов,10,2.15,1,0
cst_4548221808,Segment 0,После внедрения роботов,10,0.28,1,0
cst_3914347219,Segment 0,После внедрения роботов,8,0.54,1,0
cst_1470512626,Segment 0,После внедрения роботов,4,0.18,1,0
cst_7931978927,Segment 0,После внедрения роботов,9,1.78,0,0
cst_0349204115,Segment 0,После внедрения роботов,10,0.13,0,0
cst_4763752615,Segment 0,После внедрения роботов,6,0.03,1,0
cst_9010063935,Segment 0,После внедрения роботов,4,0.23,1,0
cst_7051446702,Segment 0,После внедрения роботов,5,0.46,1,0
cst_5678768731,Segment 0,После внедрения роботов,7,0.6,1,0
cst_5269525439,Segment 0,После внедрения роботов,10,0.23,1,0
cst_2891387127,Segment 0,После внедрения роботов,10,0.54,1,0
cst_2956689250,Segment 0,После внедрения роботов,10,0.09,1,0
cst_8505230688,Segment 0,После внедрения роботов,6,1.56,1,0
cst_5115074403,Segment 0,После внедрения роботов,9,1.28,1,0
cst_0276538743,Segment 0,После внедрения роботов,8,0.01,1,0
cst_8998993295,Segment 0,После внедрения роботов,10,0.33,1,0
cst_7992957705,Segment 0,После внедрения роботов,10,0.62,1,0
cst_7263882927,Segment 0,После внедрения роботов,10,0.08,1,0
cst_9967051005,Segment 0,После внедрения роботов,10,0.37,1,0
cst_5361557573,Segment 0,После внедрения роботов,2,0.59,1,0
cst_9919059207,Segment 0,После внедрения роботов,7,0.71,1,0
cst_2212692852,Segment 0,После внедрения роботов,6,0.06,1,0
cst_1544648931,Segment 0,После внедрения роботов,10,0.37,1,0
cst_5089201301,Segment 0,После внедрения роботов,10,1.0,1,0
cst_6641053357,Segment 0,После внедрения роботов,7,0.26,1,0
cst_6199510810,Segment 0,После внедрения роботов,6,0.72,1,0
cst_1462746369,Segment 0,После внедрения роботов,7,0.31,0,0
cst_2073668359,Segment 0,После внедрения роботов,10,0.45,1,0
cst_7425388186,Segment 0,После внедрения роботов,10,0.5,1,0
cst_0981473212,Segment 0,После внедрения роботов,6,0.06,1,0
cst_6363930923,Segment 0,После внедрения роботов,10,0.14,1,0
cst_2198143707,Segment 0,После внедрения роботов,7,0.27,1,0
cst_1231158155,Segment 0,После внедрения роботов,6,0.31,1,0
cst_7889087114,Segment 0,После внедрения роботов,10,0.18,1,0
cst_0597458367,Segment 0,После внедрения роботов,10,0.06,1,0
cst_3026676595,Segment 0,После внедрения роботов,10,0.34,1,0
cst_6697307840,Segment 0,После внедрения роботов,9,1.86,1,0
cst_7079478081,Segment 0,После внедрения роботов,7,0.63,1,0
cst_3278002178,Segment 0,После внедрения роботов,10,1.69,1,0
cst_1632699744,Segment 0,После внедрения роботов,2,0.19,1,0
cst_9531744504,Segment 0,После внедрения роботов,5,0.04,1,0
cst_6928823622,Segment 0,После внедрения роботов,4,0.29,1,0
cst_9032138286,Segment 0,После внедрения роботов,10,0.03,1,0
cst_9380893673,Segment 0,После внедрения роботов,7,0.11,0,0
cst_9447813753,Segment 0,После внедрения роботов,10,0.24,1,0
cst_8023597692,Segment 0,После внедрения роботов,10,0.16,1,0
cst_6947126462,Segment 0,После внедрения роботов,10,0.41,1,0
cst_4754628270,Segment 0,После внедрения роботов,10,0.39,1,0
cst_4588922078,Segment 0,После внедрения роботов,10,0.26,1,0
cst_7305104425,Segment 0,После внедрения роботов,10,0.58,0,0
cst_4821743279,Segment 0,После внедрения роботов,10,0.79,1,0
cst_2924521857,Segment 0,После внедрения роботов,9,0.53,1,0
cst_3570065565,Segment 0,После внедрения роботов,10,0.1,1,0
cst_5954375864,Segment 0,После внедрения роботов,8,1.0,1,0
cst_6372006875,Segment 0,После внедрения роботов,10,0.01,1,0
cst_5988156828,Segment 0,После внедрения роботов,6,0.18,1,0
cst_0541635694,Segment 0,После внедрения роботов,10,0.62,1,0
cst_5167463022,Segment 0,После внедрения роботов,9,0.04,1,0
cst_6942471632,Segment 0,После внедрения роботов,10,1.4,1,0
cst_7350919953,Segment 0,После внедрения роботов,10,0.21,1,0
cst_9636424903,Segment 0,После внедрения роботов,9,1.0,1,0
cst_7675010050,Segment 0,После внедрения роботов,10,0.55,0,0
cst_2541767118,Segment 0,После внедрения роботов,5,0.34,1,0
cst_9573734167,Segment 0,После внедрения роботов,10,0.63,1,0
cst_3531773813,Segment 0,После внедрения роботов,8,0.06,0,0
cst_6707343929,Segment 0,После внедрения роботов,10,1.17,1,0
cst_1746264992,Segment 0,После внедрения роботов,10,0.54,1,0
cst_5840483262,Segment 0,После внедрения роботов,7,0.07,1,0
cst_4372022949,Segment 0,После внедрения роботов,8,0.09,1,0
cst_0876093417,Segment 0,После внедрения роботов,10,0.07,1,0
cst_9720968322,Segment 0,После внедрения роботов,10,0.61,1,0
cst_2661135537,Segment 0,После внедрения роботов,10,1.15,0,0
cst_2939012367,Segment 0,После внедрения роботов,9,0.35,1,0
cst_7227822919,Segment 0,После внедрения роботов,7,0.41,0,0
cst_0630052949,Segment 0,После внедрения роботов,4,0.84,1,0
cst_3562693674,Segment 0,После внедрения роботов,9,0.55,1,0
cst_1459573617,Segment 0,После внедрения роботов,9,0.58,1,0
cst_5706483820,Segment 0,После внедрения роботов,6,0.42,1,0
cst_9143835893,Segment 0,После внедрения роботов,6,0.27,0,0
cst_1816686772,Segment 0,После внедрения роботов,10,0.85,1,0
cst_3760978822,Segment 0,После внедрения роботов,7,1.95,1,0
cst_5180874266,Segment 0,После внедрения роботов,10,0.49,1,0
cst_7211447675,Segment 0,После внедрения роботов,10,0.44,1,0
cst_8266268934,Segment 0,После внедрения роботов,9,1.26,1,0
cst_3771988119,Segment 0,После внедрения роботов,8,0.31,1,0
cst_7042648609,Segment 0,После внедрения роботов,10,0.6,0,0
cst_7326066445,Segment 0,После внедрения роботов,8,0.15,0,0
cst_9154873481,Segment 0,После внедрения роботов,10,2.33,1,0
cst_8870710446,Segment 0,После внедрения роботов,8,0.4,1,0
cst_3913512727,Segment 0,После внедрения роботов,10,0.1,1,0
cst_7367586004,Segment 0,После внедрения роботов,10,0.02,1,0
cst_3527641775,Segment 0,После внедрения роботов,10,0.43,1,0
cst_5410290009,Segment 0,После внедрения роботов,6,0.41,1,0
cst_5991159421,Segment 0,После внедрения роботов,5,0.63,1,0
cst_8072687761,Segment 0,После внедрения роботов,10,0.02,1,0
cst_9115079110,Segment 0,После внедрения роботов,10,0.13,1,0
cst_3805204587,Segment 0,После внедрения роботов,9,0.71,1,0
cst_5789018598,Segment 0,После внедрения роботов,9,0.39,1,0
cst_4757402523,Segment 0,После внедрения роботов,9,0.64,0,0
cst_3741728702,Segment 0,После внедрения роботов,9,0.61,1,0
cst_4472861665,Segment 0,После внедрения роботов,5,0.14,1,0
cst_6626346861,Segment 0,После внедрения роботов,6,0.03,1,0
cst_4491041731,Segment 0,После внедрения роботов,7,1.23,1,0
cst_7315176654,Segment 0,После внедрения роботов,7,0.29,1,0
cst_9414935111,Segment 0,После внедрения роботов,5,0.64,1,0
cst_1858363539,Segment 0,После внедрения роботов,6,0.16,1,0
cst_4777480881,Segment 0,После внедрения роботов,9,0.24,1,0
cst_4607512410,Segment 0,После внедрения роботов,10,0.58,1,0
cst_4415589358,Segment 0,После внедрения роботов,10,0.86,1,0
cst_9198787574,Segment 0,После внедрения роботов,10,0.09,0,0
cst_5184093596,Segment 0,После внедрения роботов,5,0.26,0,0
cst_9406781673,Segment 0,После внедрения роботов,8,0.81,1,0
cst_8826242352,Segment 0,После внедрения роботов,10,1.15,1,0
cst_8302550683,Segment 0,После внедрения роботов,10,0.94,1,0
cst_1338392321,Segment 0,После внедрения роботов,10,1.43,0,0
cst_8467938497,Segment 0,После внедрения роботов,2,0.01,1,0
cst_0214743072,Segment 0,После внедрения роботов,10,0.99,1,0
cst_5592771385,Segment 0,После внедрения роботов,9,0.11,1,0
cst_0981146488,Segment 0,После внедрения роботов,8,0.34,1,0
cst_3433540938,Segment 0,После внедрения роботов,10,0.81,1,0
cst_8486071655,Segment 0,После внедрения роботов,8,0.35,1,0
cst_2431543938,Segment 0,После внедрения роботов,10,2.17,1,0
cst_8321501304,Segment 0,После внедрения роботов,8,0.09,1,0
cst_0204696186,Segment 0,После внедрения роботов,8,0.11,1,0
cst_1280737877,Segment 0,После внедрения роботов,9,0.08,1,0
cst_5327211287,Segment 0,После внедрения роботов,9,0.72,1,0
cst_5924957997,Segment 0,После внедрения роботов,10,0.24,1,0
cst_0477157625,Segment 0,После внедрения роботов,10,1.09,1,0
cst_1214428062,Segment 0,После внедрения роботов,10,0.25,1,0
cst_9407310381,Segment 0,После внедрения роботов,9,0.13,1,0
cst_6374189507,Segment 0,После внедрения роботов,10,0.07,1,0
cst_3072375785,Segment 0,После внедрения роботов,10,0.18,1,0
cst_2752358364,Segment 0,После внедрения роботов,10,1.77,1,0
cst_9348505546,Segment 0,После внедрения роботов,3,0.74,1,0
cst_5721489886,Segment 0,После внедрения роботов,7,0.07,0,0
cst_0581478193,Segment 0,После внедрения роботов,10,0.05,1,0
cst_1762877680,Segment 0,После внедрения роботов,9,1.18,1,0
cst_9153795623,Segment 0,После внедрения роботов,10,1.28,1,0
cst_2190841656,Segment 0,После внедрения роботов,10,0.13,1,0
cst_0037939255,Segment 0,После внедрения роботов,8,1.35,0,0
cst_1838171327,Segment 0,После внедрения роботов,10,0.22,1,0
cst_6104438888,Segment 0,После внедрения роботов,10,0.21,1,0
cst_3602935408,Segment 0,После внедрения роботов,10,1.88,0,0
cst_2148875406,Segment 0,После внедрения роботов,7,0.36,1,0
cst_4314300867,Segment 0,После внедрения роботов,9,1.76,1,0
cst_1272596957,Segment 0,После внедрения роботов,7,0.66,1,0
cst_0665824998,Segment 0,После внедрения роботов,4,1.16,1,0
cst_9381575143,Segment 0,После внедрения роботов,10,0.77,1,0
cst_9405616476,Segment 0,После внедрения роботов,10,1.13,0,0
cst_8568135451,Segment 0,После внедрения роботов,7,0.32,1,0
cst_7926930940,Segment 0,После внедрения роботов,10,0.01,1,0
cst_4001557846,Segment 0,После внедрения роботов,10,0.33,1,0
cst_8490207072,Segment 0,После внедрения роботов,9,0.22,1,0
cst_8718953586,Segment 0,После внедрения роботов,10,0.34,1,0
cst_0365937891,Segment 0,После внедрения роботов,10,1.28,1,0
cst_6484970005,Segment 0,После внедрения роботов,10,0.28,1,0
cst_7264566670,Segment 0,После внедрения роботов,5,0.22,1,0
cst_6094338261,Segment 0,После внедрения роботов,9,1.56,1,0
cst_6138294863,Segment 0,После внедрения роботов,10,0.47,1,0
cst_1937471466,Segment 0,После внедрения роботов,7,0.12,1,0
cst_0940228212,Segment 0,После внедрения роботов,6,0.08,1,0
cst_7118385362,Segment 0,После внедрения роботов,8,0.59,1,0
cst_4885880966,Segment 0,После внедрения роботов,9,0.02,1,0
cst_4963304968,Segment 0,После внедрения роботов,10,0.58,1,0
cst_8302268545,Segment 0,После внедрения роботов,10,0.02,1,0
cst_5829075159,Segment 0,После внедрения роботов,10,0.85,1,0
cst_6620600951,Segment 0,После внедрения роботов,7,0.46,1,0
cst_8207645193,Segment 0,После внедрения роботов,9,0.41,1,0
cst_7991555982,Segment 0,После внедрения роботов,10,0.59,1,0
cst_4398755161,Segment 0,После внедрения роботов,5,0.08,1,0
cst_3313442746,Segment 0,После внедрения роботов,10,0.09,0,0
cst_4140652247,Segment 0,После внедрения роботов,9,1.0,0,0
cst_4943966490,Segment 0,После внедрения роботов,10,1.37,1,0
cst_3219268009,Segment 0,После внедрения роботов,10,0.99,1,0
cst_6046122748,Segment 0,После внедрения роботов,8,1.65,1,0
cst_7491630307,Segment 0,После внедрения роботов,7,0.14,1,0
cst_5799624856,Segment 0,После внедрения роботов,10,0.03,1,0
cst_8135842309,Segment 0,После внедрения роботов,6,1.17,1,0
cst_9461194823,Segment 0,После внедрения роботов,7,0.46,1,0
cst_9477296630,Segment 0,После внедрения роботов,5,0.9,1,0
cst_5543459585,Segment 0,После внедрения роботов,10,0.75,1,0
cst_4834142074,Segment 0,После внедрения роботов,8,0.09,1,0
cst_5995799660,Segment 0,После внедрения роботов,10,0.65,1,0
cst_4828265612,Segment 0,После внедрения роботов,9,0.78,0,0
cst_0873414718,Segment 0,После внедрения роботов,8,0.14,1,0
cst_3767193522,Segment 0,После внедрения роботов,10,0.17,1,0
cst_2463027994,Segment 0,После внедрения роботов,8,1.3,0,0
cst_0229623280,Segment 0,После внедрения роботов,10,0.12,1,0
cst_4549214199,Segment 0,После внедрения роботов,7,0.29,1,0
cst_5610745337,Segment 0,После внедрения роботов,8,0.8,1,0
cst_5820671911,Segment 0,После внедрения роботов,10,0.81,1,0
cst_9196112450,Segment 0,После внедрения роботов,10,0.95,1,0
cst_5448763489,Segment 0,После внедрения роботов,10,0.07,1,0
cst_5644513830,Segment 0,После внедрения роботов,10,0.15,1,0
cst_4166854937,Segment 0,После внедрения роботов,10,0.1,1,0
cst_4317539156,Segment 0,После внедрения роботов,5,0.08,0,0
cst_7309587664,Segment 0,После внедрения роботов,4,0.44,1,0
cst_9690573834,Segment 0,После внедрения роботов,10,0.64,1,0
cst_1304298700,Segment 0,После внедрения роботов,4,0.44,1,0
cst_9741401259,Segment 0,После внедрения роботов,10,0.11,1,0
cst_5385368381,Segment 0,После внедрения роботов,10,1.3,1,0
cst_3188416849,Segment 0,После внедрения роботов,9,0.47,1,0
cst_8600018439,Segment 0,После внедрения роботов,10,0.12,1,0
cst_3953756840,Segment 0,После внедрения роботов,8,0.49,1,0
cst_8146415674,Segment 0,После внедрения роботов,9,0.41,1,0
cst_9461171347,Segment 0,После внедрения роботов,8,0.3,1,0
cst_4094125940,Segment 0,После внедрения роботов,10,0.22,1,0
cst_8196118785,Segment 0,После внедрения роботов,10,0.36,1,0
cst_5361597580,Segment 0,После внедрения роботов,8,0.33,0,0
cst_4076911921,Segment 0,После внедрения роботов,10,0.2,0,0
cst_5632855973,Segment 0,После внедрения роботов,10,3.63,1,0
cst_3613364826,Segment 0,После внедрения роботов,8,0.89,1,0
cst_7567489963,Segment 0,После внедрения роботов,7,0.22,0,0
cst_4955508419,Segment 0,После внедрения роботов,9,0.99,0,0
cst_2575578868,Segment 0,После внедрения роботов,10,1.34,1,0
cst_6370513291,Segment 0,После внедрения роботов,10,1.38,1,0
cst_5046960678,Segment 0,После внедрения роботов,10,0.77,1,0
cst_9995468017,Segment 0,После внедрения роботов,10,0.26,1,0
cst_2132122157,Segment 0,После внедрения роботов,10,0.71,1,0
cst_6135410729,Segment 0,После внедрения роботов,7,0.61,1,0
cst_1157005019,Segment 0,После внедрения роботов,10,1.04,1,0
cst_6585338508,Segment 0,После внедрения роботов,3,0.53,1,0
cst_4469243450,Segment 0,После внедрения роботов,7,0.61,0,0
cst_6996602413,Segment 0,После внедрения роботов,9,0.03,1,0
cst_8359403577,Segment 0,После внедрения роботов,8,0.21,1,0
cst_3836667221,Segment 0,После внедрения роботов,5,2.09,1,0
cst_7591300279,Segment 0,После внедрения роботов,10,0.05,1,0
cst_8213311210,Segment 0,После внедрения роботов,10,0.14,1,0
cst_4542855284,Segment 0,После внедрения роботов,10,1.06,0,0
cst_8592058211,Segment 0,После внедрения роботов,5,0.51,1,0
cst_8810740304,Segment 0,После внедрения роботов,8,0.37,1,0
cst_7714123917,Segment 0,После внедрения роботов,9,0.99,1,0
cst_8059862397,Segment 0,После внедрения роботов,10,0.23,1,0
cst_5897958515,Segment 0,После внедрения роботов,9,0.4,1,0
cst_4727360520,Segment 0,После внедрения роботов,8,0.72,1,0
cst_4912619139,Segment 0,После внедрения роботов,6,0.62,0,0
cst_0194305407,Segment 0,После внедрения роботов,10,0.56,1,0
cst_9089646492,Segment 0,После внедрения роботов,10,0.82,0,0
cst_3444832460,Segment 0,После внедрения роботов,9,1.65,1,0
cst_0461175458,Segment 0,После внедрения роботов,7,0.8,1,0
cst_6866672029,Segment 0,После внедрения роботов,5,0.19,1,0
cst_3489888863,Segment 0,После внедрения роботов,6,0.04,1,0
cst_7371683574,Segment 0,После внедрения роботов,10,0.89,1,0
cst_6076680760,Segment 0,После внедрения роботов,10,0.11,1,0
cst_5602762094,Segment 0,После внедрения роботов,10,0.44,1,0
cst_8296683406,Segment 0,После внедрения роботов,4,0.38,1,0
cst_8293076681,Segment 0,После внедрения роботов,8,1.07,1,0
cst_7280723579,Segment 0,После внедрения роботов,9,1.08,1,0
cst_5790841480,Segment 0,После внедрения роботов,7,0.6,1,0
cst_4475540014,Segment 0,После внедрения роботов,10,1.34,1,0
cst_1780026922,Segment 0,После внедрения роботов,10,0.02,1,0
cst_1619035413,Segment 0,После внедрения роботов,10,0.35,1,0
cst_1626074124,Segment 0,После внедрения роботов,10,2.27,1,0
cst_3404604289,Segment 0,После внедрения роботов,9,0.03,1,0
cst_5295083716,Segment 0,После внедрения роботов,6,1.09,1,0
cst_5714673661,Segment 0,После внедрения роботов,10,0.67,1,0
cst_9259245232,Segment 0,После внедрения роботов,10,0.34,0,0
cst_3623096122,Segment 0,После внедрения роботов,6,0.52,1,0
cst_2776884573,Segment 0,После внедрения роботов,10,0.19,0,0
cst_9120814100,Segment 0,После внедрения роботов,10,0.45,1,0
cst_9191481915,Segment 0,После внедрения роботов,5,0.31,1,0
cst_9912467695,Segment 0,После внедрения роботов,8,0.3,0,0
cst_3541512714,Segment 0,После внедрения роботов,10,0.86,1,0
cst_5678907509,Segment 0,После внедрения роботов,10,0.56,1,0
cst_1806647728,Segment 0,После внедрения роботов,10,0.66,1,0
cst_9583635503,Segment 0,После внедрения роботов,8,0.06,0,0
cst_9257312858,Segment 0,После внедрения роботов,10,0.21,0,0
cst_5539111629,Segment 0,После внедрения роботов,4,1.43,1,0
cst_1927877452,Segment 0,После внедрения роботов,10,0.02,1,0
cst_6216344168,Segment 0,После внедрения роботов,10,0.03,1,0
cst_6790198922,Segment 0,После внедрения роботов,10,0.02,1,0
cst_7711190134,Segment 0,После внедрения роботов,10,0.15,1,0
cst_3694966046,Segment 0,После внедрения роботов,10,0.01,1,0
cst_5071546457,Segment 0,После внедрения роботов,7,0.14,1,0
cst_8044209645,Segment 0,После внедрения роботов,8,0.89,1,0
cst_4267833251,Segment 0,После внедрения роботов,5,0.56,1,0
cst_4296097094,Segment 0,После внедрения роботов,10,0.31,1,0
cst_0811250161,Segment 0,После внедрения роботов,4,0.79,1,0
cst_3878517971,Segment 0,После внедрения роботов,10,4.13,1,0
cst_5777001860,Segment 0,После внедрения роботов,9,0.11,1,0
cst_8990657634,Segment 0,После внедрения роботов,6,0.66,1,0
cst_4675742193,Segment 0,После внедрения роботов,9,0.01,1,0
cst_8256062073,Segment 0,После внедрения роботов,10,0.21,1,0
cst_8966152543,Segment 0,После внедрения роботов,9,0.44,0,0
cst_3642743707,Segment 0,После внедрения роботов,10,0.1,1,0
cst_9930210168,Segment 0,После внедрения роботов,6,0.08,1,0
cst_0318521420,Segment 0,После внедрения роботов,8,0.69,1,0
cst_4281085904,Segment 0,После внедрения роботов,10,0.72,1,0
cst_5177127958,Segment 0,После внедрения роботов,8,0.06,0,0
cst_7339867612,Segment 0,После внедрения роботов,8,0.37,1,0
cst_3886056813,Segment 0,После внедрения роботов,10,0.33,0,0
cst_3950602738,Segment 0,После внедрения роботов,9,0.72,1,0
cst_5021395338,Segment 0,После внедрения роботов,6,0.09,0,0
cst_8591388785,Segment 0,После внедрения роботов,10,1.33,1,0
cst_4270080178,Segment 0,После внедрения роботов,8,0.67,1,0
cst_3919895902,Segment 0,После внедрения роботов,10,0.18,0,0
cst_2780389628,Segment 0,После внедрения роботов,10,0.08,1,0
cst_6800611672,Segment 0,После внедрения роботов,10,0.08,1,0
cst_6439016170,Segment 0,После внедрения роботов,10,0.26,1,0
cst_0573282498,Segment 0,После внедрения роботов,7,0.04,1,0
cst_2350215164,Segment 0,После внедрения роботов,5,0.6,1,0
cst_6640362414,Segment 0,После внедрения роботов,6,0.39,1,0
cst_8421874277,Segment 0,После внедрения роботов,7,1.47,1,0
cst_3780461338,Segment 0,После внедрения роботов,10,1.92,1,0
cst_4394081107,Segment 0,После внедрения роботов,10,0.65,1,0
cst_6946832896,Segment 0,После внедрения роботов,10,0.68,1,0
cst_3387426230,Segment 0,После внедрения роботов,5,0.09,1,0
cst_5673685628,Segment 0,После внедрения роботов,9,0.02,1,0
cst_9270255022,Segment 0,После внедрения роботов,10,0.37,1,0
cst_7569974898,Segment 0,После внедрения роботов,9,1.78,1,0
cst_0157485107,Segment 0,После внедрения роботов,10,1.63,1,0
cst_0555549903,Segment 0,После внедрения роботов,5,0.09,1,0
cst_8144774033,Segment 0,После внедрения роботов,10,0.22,1,0
cst_0143446528,Segment 0,После внедрения роботов,10,0.45,1,0
cst_6731810986,Segment 0,После внедрения роботов,10,0.04,1,0
cst_3752046176,Segment 0,После внедрения роботов,10,0.99,1,0
cst_7258303478,Segment 0,После внедрения роботов,8,0.31,0,0
cst_1137325305,Segment 0,После внедрения роботов,10,0.23,1,0
cst_5185303924,Segment 0,После внедрения роботов,10,0.95,0,0
cst_5431781280,Segment 0,После внедрения роботов,10,0.09,1,0
cst_3404583624,Segment 0,После внедрения роботов,10,0.4,1,0
cst_9877331363,Segment 0,После внедрения роботов,10,0.4,1,0
cst_9687470079,Segment 0,После внедрения роботов,8,0.76,1,0
cst_4742025560,Segment 0,После внедрения роботов,3,0.26,1,0
cst_7565958943,Segment 0,После внедрения роботов,10,0.24,0,0
cst_3348812142,Segment 0,После внедрения роботов,6,0.18,1,0
cst_6908219935,Segment 0,После внедрения роботов,10,0.65,1,0
cst_8133603097,Segment 0,После внедрения роботов,10,0.26,1,0
cst_9193728136,Segment 0,После внедрения роботов,10,0.04,1,0
cst_9104562674,Segment 0,После внедрения роботов,7,0.41,1,0
cst_6979759943,Segment 0,После внедрения роботов,3,0.29,1,0
cst_1337264264,Segment 0,После внедрения роботов,8,0.68,1,0
cst_2859248480,Segment 0,После внедрения роботов,6,0.07,1,0
cst_4922523627,Segment 0,После внедрения роботов,3,0.59,1,0
cst_0265371735,Segment 0,После внедрения роботов,5,0.18,1,0
cst_0047346239,Segment 0,После внедрения роботов,10,0.84,0,0
cst_7834700117,Segment 0,После внедрения роботов,7,1.77,1,0
cst_9355046280,Segment 0,После внедрения роботов,6,0.36,1,0
cst_5789506266,Segment 0,После внедрения роботов,7,0.65,1,0
cst_0209442622,Segment 0,После внедрения роботов,5,0.03,1,0
cst_3643516429,Segment 0,После внедрения роботов,10,0.13,1,0
cst_0936617760,Segment 0,После внедрения роботов,4,0.39,0,0
cst_7960937428,Segment 0,После внедрения роботов,5,0.15,0,0
cst_4131072942,Segment 0,После внедрения роботов,10,0.0,1,0
cst_7037846807,Segment 0,После внедрения роботов,3,0.18,1,0
cst_8796083367,Segment 0,После внедрения роботов,9,0.12,1,0
cst_3904130745,Segment 0,После внедрения роботов,10,1.28,1,0
cst_8688925695,Segment 0,После внедрения роботов,10,0.09,1,0
cst_4775407980,Segment 0,После внедрения роботов,8,1.1,1,0
cst_3231758266,Segment 0,После внедрения роботов,6,0.2,1,0
cst_7906171494,Segment 0,После внедрения роботов,10,0.1,0,0
cst_3953832019,Segment 0,После внедрения роботов,6,0.19,1,0
cst_6077107511,Segment 0,После внедрения роботов,7,1.51,1,0
cst_2564146573,Segment 0,После внедрения роботов,5,0.06,1,0
cst_9828387408,Segment 0,После внедрения роботов,6,0.15,1,0
cst_9434028412,Segment 0,После внедрения роботов,8,0.4,1,0
cst_0902369088,Segment 0,После внедрения роботов,10,0.16,1,0
cst_9181988193,Segment 0,После внедрения роботов,10,0.06,1,0
cst_3929605075,Segment 0,После внедрения роботов,10,0.09,1,0
cst_3116912270,Segment 0,После внедрения роботов,6,0.71,1,0
cst_5655594600,Segment 0,После внедрения роботов,10,0.1,1,0
cst_0791406531,Segment 0,После внедрения роботов,10,0.23,1,0
cst_7852776752,Segment 0,После внедрения роботов,7,0.34,1,0
cst_1356271297,Segment 0,После внедрения роботов,10,0.72,1,0
cst_7415304373,Segment 0,После внедрения роботов,7,0.88,1,0
cst_8620452690,Segment 0,После внедрения роботов,8,0.45,1,0
cst_9324933326,Segment 0,После внедрения роботов,10,0.96,0,0
cst_5014606403,Segment 0,После внедрения роботов,10,0.38,1,0
cst_8933498580,Segment 0,После внедрения роботов,6,0.77,1,0
cst_1836837940,Segment 0,После внедрения роботов,4,0.25,1,0
cst_1196376819,Segment 0,После внедрения роботов,10,0.75,1,0
cst_6184336117,Segment 0,После внедрения роботов,8,0.88,1,0
cst_4304486316,Segment 0,После внедрения роботов,7,3.07,1,0
cst_7212356829,Segment 0,После внедрения роботов,8,0.22,1,0
cst_7222639735,Segment 0,После внедрения роботов,6,0.3,1,0
cst_8050996191,Segment 0,После внедрения роботов,9,0.52,0,0
